latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
23.75694,86.39488,296.64,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,285.58,1.07,N,2
23.75252,86.41717,298.33,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,285.95,0.87,N,2
23.74731,86.42068,298.92,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,285.67,1.21,N,2
23.74641,86.42521,298.23,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,286.16,1.22,N,2
23.78521,86.20706,295.57,0.45,0.47,2023-01-06,2022,N,VIIRS,n,2,283.83,0.41,N,0
23.78095,86.20612,314.37,0.45,0.47,2023-01-06,2022,N,VIIRS,n,2,287.67,2.26,N,2
23.77584,86.20953,319.61,0.45,0.47,2023-01-06,2022,N,VIIRS,n,2,287.77,3.2,N,2
23.7335,86.42215,296.25,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,283.17,1.04,N,2
23.72811,86.44909,304.57,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,287.15,0.76,N,2
23.77331,86.19985,300.69,0.45,0.47,2023-01-06,2022,N,VIIRS,n,2,286.56,1.04,N,2
23.77244,86.20425,307.78,0.45,0.47,2023-01-06,2022,N,VIIRS,n,2,287.32,1.04,N,2
23.72559,86.43912,300.96,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,286.73,1.66,N,2
23.55813,87.2408,320.22,0.52,0.5,2023-01-06,2022,N,VIIRS,n,2,285.01,2.62,N,2
23.71948,86.44707,305.83,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,291.21,2.52,N,2
23.58187,87.12531,296.23,0.51,0.5,2023-01-06,2022,N,VIIRS,n,2,283.91,0.75,N,0
23.55917,87.23575,295.36,0.52,0.5,2023-01-06,2022,N,VIIRS,n,2,283.43,1.37,N,2
23.71607,86.44157,299.46,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,285.21,0.8,N,2
23.55255,87.24473,302.23,0.52,0.5,2023-01-06,2022,N,VIIRS,n,2,287.16,2.14,N,3
23.56553,87.0899,297.05,0.51,0.49,2023-01-06,2022,N,VIIRS,n,2,283.98,0.82,N,2
23.6143,86.78505,297.65,0.49,0.48,2023-01-06,2022,N,VIIRS,n,2,284.92,1.18,N,2
23.61321,86.79034,305.19,0.49,0.48,2023-01-06,2022,N,VIIRS,n,2,287.04,1.57,N,2
23.69068,86.38866,304.7,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,287.77,3.05,N,2
23.68548,86.39206,335.19,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,289.36,3.1,N,2
23.68458,86.39648,312.49,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,284.92,3.1,N,2
23.66435,86.49579,296.07,0.47,0.48,2023-01-06,2022,N,VIIRS,n,2,282.16,0.64,N,0
23.48487,87.36263,297.13,0.53,0.5,2023-01-06,2022,N,VIIRS,n,2,284.46,1.11,N,2
23.68117,86.39109,299.14,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,285.37,1.67,N,2
23.68027,86.3955,310.72,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,287.4,1.67,N,2
23.67935,86.4,304.27,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,286.66,2.1,N,2
23.48138,87.35635,298.5,0.53,0.5,2023-01-06,2022,N,VIIRS,n,2,284.94,0.96,N,2
23.67047,86.42144,301.61,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,284.37,1.35,N,0
23.77493,85.8399,295.96,0.43,0.46,2023-01-06,2022,N,VIIRS,n,2,280.85,0.36,N,0
23.82591,85.49935,316.75,0.41,0.45,2023-01-06,2022,N,VIIRS,n,2,289.72,1.34,N,2
23.7063,86.07076,325.45,0.44,0.46,2023-01-06,2022,N,VIIRS,n,2,282.66,3.05,N,2
23.82184,85.49844,297.02,0.41,0.45,2023-01-06,2022,N,VIIRS,n,2,285.63,1.34,N,2
23.70543,86.07503,309.63,0.44,0.46,2023-01-06,2022,N,VIIRS,n,2,281.28,1.83,N,2
23.82721,85.50111,305.19,0.41,0.45,2023-01-06,2022,N,VIIRS,n,2,286.49,1.06,N,2
23.82314,85.50018,308.12,0.41,0.45,2023-01-06,2022,N,VIIRS,n,2,287.32,1.06,N,2
23.7073,86.07317,331.51,0.44,0.46,2023-01-06,2022,N,VIIRS,n,2,282.68,4.65,N,2
23.80249,85.54103,295.27,0.41,0.45,2023-01-06,2022,N,VIIRS,n,2,283.8,0.8,N,0
23.7879,85.55034,304.22,0.41,0.45,2023-01-06,2022,N,VIIRS,n,2,283.5,0.72,N,0
23.68285,86.08525,300.45,0.44,0.46,2023-01-06,2022,N,VIIRS,n,2,283.02,1.15,N,2
23.68114,86.09385,307.6,0.44,0.46,2023-01-06,2022,N,VIIRS,n,2,284.56,1.9,N,2
23.68029,86.09814,295.21,0.44,0.46,2023-01-06,2022,N,VIIRS,n,2,284.08,0.72,N,2
23.67864,86.08422,308.13,0.44,0.46,2023-01-06,2022,N,VIIRS,n,2,286.97,1.47,N,2
23.8801,85.00804,297.78,0.57,0.43,2023-01-06,2022,N,VIIRS,n,2,281.41,0.96,N,0
23.66849,86.09078,303.91,0.44,0.46,2023-01-06,2022,N,VIIRS,n,2,284.87,1.04,N,2
23.54951,86.54737,296.23,0.47,0.48,2023-01-06,2022,N,VIIRS,n,2,283.39,1.26,N,2
23.74527,85.50705,304.51,0.41,0.45,2023-01-06,2022,N,VIIRS,n,2,284.54,0.74,N,2
23.84693,84.86637,297.52,0.56,0.43,2023-01-06,2022,N,VIIRS,n,2,280.68,1.11,N,0
23.80197,84.84502,299.62,0.56,0.43,2023-01-06,2022,N,VIIRS,n,2,281.08,1.13,N,2
23.65758,85.50487,298.82,0.41,0.45,2023-01-06,2022,N,VIIRS,n,2,280.79,1.13,N,2
24.20474,82.52534,306.36,0.43,0.38,2023-01-06,2022,N,VIIRS,n,2,279.74,1.14,N,0
24.19232,82.57532,297.51,0.43,0.38,2023-01-06,2022,N,VIIRS,n,2,281.63,0.65,N,2
23.74168,85.00908,300.05,0.38,0.43,2023-01-06,2022,N,VIIRS,n,2,284.41,0.88,N,2
23.74096,85.01284,297.15,0.38,0.43,2023-01-06,2022,N,VIIRS,n,2,286.57,0.88,N,2
24.17072,82.67683,295.0,0.44,0.38,2023-01-06,2022,N,VIIRS,n,2,280.47,0.53,N,0
23.73773,85.00816,307.29,0.38,0.43,2023-01-06,2022,N,VIIRS,n,2,284.13,1.89,N,2
23.737,85.01192,304.97,0.38,0.43,2023-01-06,2022,N,VIIRS,n,2,287.14,1.89,N,2
24.16722,82.6761,300.54,0.44,0.38,2023-01-06,2022,N,VIIRS,n,2,280.31,0.53,N,0
23.73085,85.02233,310.75,0.38,0.43,2023-01-06,2022,N,VIIRS,n,2,282.77,1.44,N,2
23.72117,85.00836,299.54,0.38,0.43,2023-01-06,2022,N,VIIRS,n,2,281.2,0.9,N,2
24.14788,82.70306,300.78,0.44,0.38,2023-01-06,2022,N,VIIRS,n,2,282.6,0.52,N,0
24.17016,82.55755,295.15,0.43,0.38,2023-01-06,2022,N,VIIRS,n,2,281.38,0.71,N,2
24.16943,82.56169,307.7,0.43,0.38,2023-01-06,2022,N,VIIRS,n,2,282.42,0.71,N,2
24.16668,82.55679,302.01,0.43,0.38,2023-01-06,2022,N,VIIRS,n,2,282.36,0.71,N,2
24.16595,82.56091,295.6,0.43,0.38,2023-01-06,2022,N,VIIRS,n,2,281.6,0.71,N,2
24.13735,82.70095,303.08,0.44,0.38,2023-01-06,2022,N,VIIRS,n,2,281.37,0.41,N,0
24.32616,81.32904,297.3,0.4,0.37,2023-01-06,2022,N,VIIRS,n,2,282.13,0.52,N,2
23.99123,82.62496,297.11,0.44,0.38,2023-01-06,2022,N,VIIRS,n,2,280.31,0.84,N,0
24.0529,80.61508,296.74,0.39,0.36,2023-01-06,2022,N,VIIRS,n,2,283.07,0.69,N,2
24.71503,75.95451,301.42,0.49,0.4,2023-01-06,2022,N,VIIRS,n,2,283.65,1.22,N,2
23.97904,80.4877,298.25,0.39,0.36,2023-01-06,2022,N,VIIRS,n,2,276.95,0.46,N,0
23.91143,80.89892,296.42,0.39,0.36,2023-01-06,2022,N,VIIRS,n,2,278.79,0.45,N,0
24.76313,74.60909,306.93,0.38,0.43,2023-01-06,2022,N,VIIRS,n,2,286.27,1.87,N,2
22.91294,86.07197,296.23,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,281.65,0.35,N,0
22.87444,86.06287,301.83,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,283.69,1.28,N,2
22.79998,86.20664,298.66,0.47,0.47,2023-01-06,2022,N,VIIRS,n,2,285.78,2.01,N,2
22.79568,86.20551,338.95,0.47,0.47,2023-01-06,2022,N,VIIRS,n,2,286.88,2.01,N,2
22.79658,86.201,301.47,0.47,0.47,2023-01-06,2022,N,VIIRS,n,2,287.09,2.01,N,2
24.66137,74.63309,308.05,0.57,0.43,2023-01-06,2022,N,VIIRS,n,2,288.25,2.35,N,2
22.79315,86.19546,300.91,0.47,0.47,2023-01-06,2022,N,VIIRS,n,2,288.67,1.2,N,2
22.79047,86.20896,308.12,0.47,0.47,2023-01-06,2022,N,VIIRS,n,2,288.72,1.29,N,2
22.81015,86.08718,300.4,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,286.68,1.6,N,2
22.78883,86.19447,300.68,0.47,0.47,2023-01-06,2022,N,VIIRS,n,2,286.37,1.2,N,2
22.78794,86.19891,305.71,0.47,0.47,2023-01-06,2022,N,VIIRS,n,2,287.87,2.33,N,2
22.78705,86.20338,316.43,0.47,0.47,2023-01-06,2022,N,VIIRS,n,2,288.48,2.33,N,2
22.78616,86.20788,301.92,0.47,0.47,2023-01-06,2022,N,VIIRS,n,2,288.23,1.29,N,2
23.99081,79.39128,295.52,0.38,0.36,2023-01-06,2022,N,VIIRS,n,2,281.8,0.9,N,2
24.64311,74.68226,297.54,0.57,0.43,2023-01-06,2022,N,VIIRS,n,2,285.1,0.94,N,0
22.80067,86.08967,314.12,0.46,0.47,2023-01-06,2022,N,VIIRS,n,2,287.55,2.23,N,2
24.57972,74.80396,295.72,0.56,0.43,2023-01-06,2022,N,VIIRS,n,2,284.96,1.12,N,2
20.99807,86.01557,299.2,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,285.14,0.6,N,0
20.82195,86.9631,300.85,0.57,0.52,2023-01-06,2023,N,VIIRS,n,2,287.13,1.99,N,0
20.83249,86.95991,299.94,0.56,0.52,2023-01-06,2023,N,VIIRS,n,2,287.33,2.23,N,0
20.83607,86.96644,312.64,0.57,0.52,2023-01-06,2023,N,VIIRS,n,2,288.62,3.53,N,0
20.8372,86.96103,315.71,0.56,0.52,2023-01-06,2023,N,VIIRS,n,2,289.4,2.23,N,0
21.9674,82.06917,295.39,0.44,0.38,2023-01-06,2023,N,VIIRS,n,2,283.43,0.65,N,0
23.40769,72.41589,299.15,0.5,0.49,2023-01-06,2023,N,VIIRS,n,2,288.19,0.61,N,0
21.67866,84.03706,319.13,0.55,0.43,2023-01-06,2023,N,VIIRS,n,2,285.92,3.42,N,2
21.68156,84.04313,302.22,0.55,0.43,2023-01-06,2023,N,VIIRS,n,2,285.68,1.61,N,2
21.75532,83.81644,311.66,0.53,0.42,2023-01-06,2023,N,VIIRS,n,2,284.85,1.73,N,0
21.75237,83.81738,311.3,0.53,0.42,2023-01-06,2023,N,VIIRS,n,2,285.94,2.25,N,0
21.78104,83.83424,302.42,0.53,0.42,2023-01-06,2023,N,VIIRS,n,2,286.9,1.66,N,2
21.75385,84.02185,300.8,0.55,0.42,2023-01-06,2023,N,VIIRS,n,2,287.52,1.77,N,2
22.00195,82.67068,299.62,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,286.15,0.97,N,2
22.00275,82.66624,298.68,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,284.26,0.97,N,2
21.75772,84.02267,303.88,0.55,0.42,2023-01-06,2023,N,VIIRS,n,2,289.41,1.38,N,2
22.00555,82.6714,312.48,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,286.53,2.06,N,2
21.76159,84.02349,299.33,0.55,0.42,2023-01-06,2023,N,VIIRS,n,2,287.58,1.38,N,2
21.76257,84.01829,306.65,0.54,0.42,2023-01-06,2023,N,VIIRS,n,2,289.06,2.68,N,2
21.76546,84.02434,302.83,0.55,0.42,2023-01-06,2023,N,VIIRS,n,2,286.0,0.94,N,2
21.76644,84.01911,313.66,0.54,0.42,2023-01-06,2023,N,VIIRS,n,2,289.64,2.14,N,2
21.77031,84.01994,302.62,0.54,0.42,2023-01-06,2023,N,VIIRS,n,2,287.47,2.14,N,2
21.80311,83.88691,303.22,0.54,0.42,2023-01-06,2023,N,VIIRS,n,2,286.63,1.63,N,2
21.87523,83.49587,299.64,0.51,0.41,2023-01-06,2023,N,VIIRS,n,2,284.1,1.14,N,2
21.79642,83.98766,298.88,0.54,0.42,2023-01-06,2023,N,VIIRS,n,2,283.19,0.83,N,0
21.92046,83.35423,305.77,0.5,0.41,2023-01-06,2023,N,VIIRS,n,2,289.57,1.78,N,2
21.92133,83.34942,320.62,0.5,0.41,2023-01-06,2023,N,VIIRS,n,2,292.11,1.78,N,2
21.92505,83.3502,301.63,0.5,0.41,2023-01-06,2023,N,VIIRS,n,2,287.63,1.78,N,2
21.98653,83.23164,304.51,0.49,0.4,2023-01-06,2023,N,VIIRS,n,2,288.32,1.78,N,2
22.02148,83.37751,311.59,0.5,0.41,2023-01-06,2023,N,VIIRS,n,2,284.84,1.84,N,0
22.03154,83.36464,296.44,0.5,0.41,2023-01-06,2023,N,VIIRS,n,2,284.56,1.01,N,2
22.03242,83.35982,297.95,0.5,0.41,2023-01-06,2023,N,VIIRS,n,2,284.33,1.01,N,2
22.03788,83.35094,300.05,0.5,0.41,2023-01-06,2023,N,VIIRS,n,2,282.36,1.23,N,2
22.02304,83.76877,305.45,0.52,0.42,2023-01-06,2023,N,VIIRS,n,2,283.96,1.61,N,0
22.03152,83.74437,299.04,0.52,0.42,2023-01-06,2023,N,VIIRS,n,2,285.24,1.27,N,2
22.04096,83.73601,300.16,0.52,0.42,2023-01-06,2023,N,VIIRS,n,2,284.41,2.08,N,0
22.05889,83.72425,300.94,0.52,0.42,2023-01-06,2023,N,VIIRS,n,2,286.75,1.54,N,2
22.10355,83.52319,296.19,0.51,0.41,2023-01-06,2023,N,VIIRS,n,2,280.74,0.79,N,0
22.31647,82.53288,298.95,0.45,0.39,2023-01-06,2023,N,VIIRS,n,2,284.66,0.52,N,2
22.32406,82.59348,299.1,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,284.87,0.77,N,2
22.33154,82.57236,298.59,0.45,0.39,2023-01-06,2023,N,VIIRS,n,2,284.13,0.76,N,0
22.32962,82.60376,295.94,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,285.8,0.76,N,2
22.32292,82.66183,305.75,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,284.88,1.2,N,2
22.32372,82.65739,298.38,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,284.49,0.93,N,0
21.38925,81.64455,299.61,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,287.49,1.39,N,2
21.37932,81.68079,303.18,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,287.38,1.08,N,2
21.38016,81.65547,296.95,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,286.34,0.94,N,2
21.37585,81.68009,306.86,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,288.28,1.08,N,2
21.37165,81.68352,304.53,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,288.07,1.32,N,2
21.37537,81.64181,300.28,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,287.64,1.32,N,2
21.37744,81.64295,301.33,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,288.58,1.04,N,2
21.37042,81.68402,300.26,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,286.61,1.18,N,2
21.36418,81.67851,299.71,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,286.89,0.83,N,2
21.36633,81.64499,297.37,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,286.07,0.97,N,2
21.36492,81.6532,302.97,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,288.11,1.16,N,2
21.34473,81.6662,306.29,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,285.62,1.05,N,2
21.34402,81.67032,295.36,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,285.22,0.54,N,2
21.34055,81.66964,298.31,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,284.68,0.54,N,2
20.57545,85.7489,297.37,0.48,0.48,2023-01-06,2023,N,VIIRS,n,2,282.86,0.51,N,0
22.93593,69.69711,298.74,0.37,0.58,2023-01-06,2023,N,VIIRS,n,2,288.59,0.68,N,2
21.32419,81.57741,295.46,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,283.79,0.36,N,0
21.31663,81.55904,299.34,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,282.79,0.68,N,0
21.31096,81.5917,304.73,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,287.12,0.97,N,2
21.30252,81.61965,303.55,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,283.98,0.32,N,0
21.30119,81.60667,297.13,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,285.05,0.43,N,2
21.29773,81.60599,305.84,0.43,0.38,2023-01-06,2023,N,VIIRS,n,2,284.61,1.14,N,2
20.51588,85.72592,298.13,0.48,0.48,2023-01-06,2023,N,VIIRS,n,2,286.26,0.6,N,2
21.1924,81.39056,304.37,0.42,0.38,2023-01-06,2023,N,VIIRS,n,2,289.25,1.63,N,2
21.18895,81.38988,299.7,0.42,0.38,2023-01-06,2023,N,VIIRS,n,2,288.54,1.3,N,2
21.1855,81.38921,310.36,0.42,0.38,2023-01-06,2023,N,VIIRS,n,2,291.61,1.3,N,3
21.18275,81.38451,305.82,0.42,0.38,2023-01-06,2023,N,VIIRS,n,2,289.56,2.2,N,3
21.08025,85.03708,307.95,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,287.34,1.18,N,2
21.07583,85.03865,303.33,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,286.03,2.12,N,2
21.07503,85.04267,335.56,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,288.11,2.58,N,2
21.07919,85.04363,303.8,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,285.64,2.58,N,0
21.07998,85.03957,309.42,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,285.7,2.12,N,2
23.26346,70.25101,305.58,0.34,0.56,2023-01-06,2023,N,VIIRS,n,2,288.7,1.12,N,2
20.92525,86.04123,296.72,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,286.5,1.14,N,0
21.67163,82.07964,299.71,0.44,0.38,2023-01-06,2023,N,VIIRS,n,2,285.46,0.71,N,2
20.94017,86.05946,308.66,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,287.23,1.24,N,2
20.94112,86.0547,298.94,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,284.75,1.24,N,2
20.94556,86.05573,298.43,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,286.89,1.11,N,2
20.95191,86.04715,306.6,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,287.85,2.12,N,2
20.96475,86.00587,325.19,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,287.32,3.38,N,2
20.9673,86.0163,308.34,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,288.42,3.05,N,2
23.33027,70.21441,297.87,0.34,0.56,2023-01-06,2023,N,VIIRS,n,2,286.48,0.55,N,0
20.96824,86.01159,329.19,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,290.63,3.05,N,2
20.97452,86.00323,297.03,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,286.4,1.09,N,2
23.31359,70.48557,301.5,0.33,0.55,2023-01-06,2023,N,VIIRS,n,2,288.87,0.55,N,2
20.99572,86.01292,298.69,0.49,0.49,2023-01-06,2023,N,VIIRS,n,2,283.92,0.87,N,0
21.73146,82.21354,304.85,0.45,0.39,2023-01-06,2023,N,VIIRS,n,2,287.54,0.94,N,2
22.20876,84.84824,295.84,0.4,0.44,2023-01-06,2023,N,VIIRS,n,2,282.77,0.56,N,2
22.05597,85.46622,304.56,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,282.11,1.73,N,2
22.08445,84.86163,299.32,0.4,0.44,2023-01-06,2023,N,VIIRS,n,2,282.02,0.59,N,2
21.99121,85.32679,296.9,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,279.71,0.43,N,2
21.92992,85.2192,302.6,0.42,0.45,2023-01-06,2023,N,VIIRS,n,2,280.21,1.1,N,2
21.9291,85.22333,303.67,0.42,0.45,2023-01-06,2023,N,VIIRS,n,2,281.32,1.1,N,2
22.33718,82.62356,301.26,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,285.63,1.48,N,2
22.31576,82.74324,315.82,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,282.3,1.14,N,0
21.07948,85.04115,297.19,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,285.54,1.18,N,2
22.37664,87.27896,311.02,0.55,0.51,2023-01-06,2023,N,VIIRS,n,2,286.92,1.88,N,2
22.36746,87.29916,303.73,0.55,0.51,2023-01-06,2023,N,VIIRS,n,2,286.02,1.41,N,0
22.36279,87.29803,296.22,0.55,0.51,2023-01-06,2023,N,VIIRS,n,2,285.17,1.76,N,0
22.37581,87.27769,300.92,0.55,0.51,2023-01-06,2023,N,VIIRS,n,2,283.73,1.58,N,2
22.36678,87.29793,296.49,0.55,0.51,2023-01-06,2023,N,VIIRS,n,2,284.77,1.21,N,2
22.36568,87.30329,302.2,0.55,0.51,2023-01-06,2023,N,VIIRS,n,2,286.38,1.21,N,2
22.35855,87.29029,296.65,0.55,0.51,2023-01-06,2023,N,VIIRS,n,2,285.52,0.78,N,2
22.5929,85.90307,302.47,0.45,0.47,2023-01-06,2023,N,VIIRS,n,2,284.19,1.0,N,2
22.36642,87.01686,312.66,0.53,0.5,2023-01-06,2023,N,VIIRS,n,2,287.14,2.48,N,2
22.58777,85.90641,298.6,0.45,0.47,2023-01-06,2023,N,VIIRS,n,2,284.3,0.75,N,2
22.36183,87.01579,299.94,0.53,0.5,2023-01-06,2023,N,VIIRS,n,2,286.06,1.01,N,2
22.24356,87.39001,295.95,0.56,0.52,2023-01-06,2023,N,VIIRS,n,2,285.85,0.83,N,2
22.06599,88.12074,306.79,0.63,0.54,2023-01-06,2023,N,VIIRS,n,2,284.5,0.96,N,2
22.05483,88.12434,318.87,0.63,0.54,2023-01-06,2023,N,VIIRS,n,2,291.74,2.92,N,2
23.17022,82.34293,311.3,0.44,0.38,2023-01-06,2023,N,VIIRS,n,2,284.44,1.46,N,2
23.16672,82.34222,320.21,0.44,0.38,2023-01-06,2023,N,VIIRS,n,2,284.79,1.46,N,2
23.16746,82.33799,297.57,0.44,0.38,2023-01-06,2023,N,VIIRS,n,2,282.42,1.46,N,2
22.33319,82.60449,305.88,0.46,0.39,2023-01-06,2023,N,VIIRS,n,2,286.32,0.76,N,2
22.21354,84.86414,304.97,0.4,0.44,2023-01-06,2023,N,VIIRS,n,2,286.95,0.93,N,2
22.2128,84.86796,313.97,0.4,0.44,2023-01-06,2023,N,VIIRS,n,2,282.98,0.93,N,2
22.20951,84.86323,300.06,0.4,0.44,2023-01-06,2023,N,VIIRS,n,2,286.38,0.93,N,2
22.20921,84.84327,320.81,0.4,0.44,2023-01-06,2023,N,VIIRS,n,2,282.57,1.53,N,2
22.20847,84.84708,295.24,0.4,0.44,2023-01-06,2023,N,VIIRS,n,2,282.62,0.7,N,2
22.20948,84.84444,317.94,0.4,0.44,2023-01-06,2023,N,VIIRS,n,2,282.37,2.06,N,2
21.18206,81.38854,303.06,0.42,0.38,2023-01-06,2023,N,VIIRS,n,2,289.2,1.02,N,3
21.19831,81.20959,298.99,0.42,0.37,2023-01-06,2023,N,VIIRS,n,2,286.74,1.06,N,0
21.1894,81.19965,297.68,0.42,0.37,2023-01-06,2023,N,VIIRS,n,2,285.72,0.54,N,0
21.2322,79.62936,300.37,0.39,0.36,2023-01-06,2023,N,VIIRS,n,2,286.72,0.78,N,2
21.26921,79.18433,310.78,0.38,0.36,2023-01-06,2023,N,VIIRS,n,2,287.74,1.17,N,0
21.2659,79.18374,301.85,0.38,0.36,2023-01-06,2023,N,VIIRS,n,2,288.0,1.11,N,0
21.26143,79.19051,300.74,0.38,0.36,2023-01-06,2023,N,VIIRS,n,2,286.85,1.05,N,0
21.24625,79.22188,311.78,0.38,0.36,2023-01-06,2023,N,VIIRS,n,2,286.63,1.32,N,2
21.24567,79.22556,312.69,0.38,0.36,2023-01-06,2023,N,VIIRS,n,2,290.82,1.32,N,2
21.2412,79.23233,299.33,0.38,0.36,2023-01-06,2023,N,VIIRS,n,2,285.74,0.7,N,0
22.09774,72.63123,299.69,0.47,0.47,2023-01-06,2023,N,VIIRS,n,2,289.36,1.0,N,0
22.39912,69.01676,301.0,0.4,0.6,2023-01-06,2023,N,VIIRS,n,2,289.96,0.8,N,0
22.40023,69.01825,306.84,0.4,0.6,2023-01-06,2023,N,VIIRS,n,2,290.63,0.9,N,2
21.68192,72.53291,309.68,0.47,0.47,2023-01-06,2023,N,VIIRS,n,2,291.2,1.65,N,0
21.41682,74.45431,300.89,0.54,0.42,2023-01-06,2023,N,VIIRS,n,2,287.8,0.75,N,0
20.69439,78.63878,300.11,0.38,0.36,2023-01-06,2023,N,VIIRS,n,2,288.26,0.87,N,2
21.07871,85.04518,304.27,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,286.08,0.76,N,2
21.07455,85.04424,332.77,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,287.43,2.97,N,2
21.07532,85.0402,312.32,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,286.39,4.19,N,2
21.57669,82.02299,303.43,0.44,0.38,2023-01-06,2023,N,VIIRS,n,2,289.17,1.01,N,2
20.9763,85.14677,306.99,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,287.28,1.38,N,2
20.97222,85.16753,307.39,0.44,0.46,2023-01-06,2023,N,VIIRS,n,2,288.21,0.95,N,2
20.97211,85.14582,316.12,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,286.42,1.38,N,2
20.96965,85.1583,299.49,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,288.22,1.51,N,2
20.96884,85.16243,315.48,0.43,0.46,2023-01-06,2023,N,VIIRS,n,2,288.02,1.51,N,2
20.96803,85.16657,299.68,0.44,0.46,2023-01-06,2023,N,VIIRS,n,2,287.15,0.95,N,2
20.96721,85.17069,297.74,0.44,0.46,2023-01-06,2023,N,VIIRS,n,2,286.51,0.95,N,2
20.9664,85.17484,313.06,0.44,0.46,2023-01-06,2023,N,VIIRS,n,2,288.26,1.38,N,2
20.96558,85.17897,300.64,0.44,0.46,2023-01-06,2023,N,VIIRS,n,2,287.3,1.38,N,2
20.96476,85.18314,297.69,0.44,0.46,2023-01-06,2023,N,VIIRS,n,2,286.71,0.94,N,2
20.96393,85.18735,300.37,0.44,0.46,2023-01-06,2023,N,VIIRS,n,2,288.22,0.94,N,2
20.96309,85.19163,312.49,0.44,0.46,2023-01-06,2023,N,VIIRS,n,2,288.79,1.6,N,2
